Países;Quantidade (Kg);Valor (US$);Year;Category;Subcategory
Chile;5.160.203;11.122.691;2001;Importacao;Vinhos_de_Mesa
China;-;-;2001;Importacao;Vinhos_de_Mesa
Coreia do Sul, República;-;-;2001;Importacao;Vinhos_de_Mesa
Croácia;-;-;2001;Importacao;Vinhos_de_Mesa
Cuba;-;-;2001;Importacao;Vinhos_de_Mesa
Emirados Árabes Unidos;-;-;2001;Importacao;Vinhos_de_Mesa
Eslovênia;-;-;2001;Importacao;Vinhos_de_Mesa
Eslováquia;-;-;2001;Importacao;Vinhos_de_Mesa
Espanha;624.644;2.360.928;2001;Importacao;Vinhos_de_Mesa
Estados Unidos;374.590;1.036.201;2001;Importacao;Vinhos_de_Mesa
França;3.118.460;7.968.430;2001;Importacao;Vinhos_de_Mesa
Geórgia;-;-;2001;Importacao;Vinhos_de_Mesa
Geórgia do Sul e Sandwich do Sul, Ilhas;-;-;2001;Importacao;Vinhos_de_Mesa
Grécia;-;-;2001;Importacao;Vinhos_de_Mesa
Hong Kong;-;-;2001;Importacao;Vinhos_de_Mesa
Hungria;-;-;2001;Importacao;Vinhos_de_Mesa
Indonésia;-;-;2001;Importacao;Vinhos_de_Mesa
Irlanda;-;-;2001;Importacao;Vinhos_de_Mesa
Israel;-;-;2001;Importacao;Vinhos_de_Mesa
Itália;8.113.437;15.592.191;2001;Importacao;Vinhos_de_Mesa
Japão;-;-;2001;Importacao;Vinhos_de_Mesa
Iugoslávia;-;-;2001;Importacao;Vinhos_de_Mesa
Líbano;-;-;2001;Importacao;Vinhos_de_Mesa
Luxemburgo;-;-;2001;Importacao;Vinhos_de_Mesa
Macedônia;-;-;2001;Importacao;Vinhos_de_Mesa
Marrocos;-;-;2001;Importacao;Vinhos_de_Mesa
México;-;-;2001;Importacao;Vinhos_de_Mesa
Moldávia;-;-;2001;Importacao;Vinhos_de_Mesa
Montenegro;-;-;2001;Importacao;Vinhos_de_Mesa
Noruega;-;-;2001;Importacao;Vinhos_de_Mesa
Nova Zelândia;-;-;2001;Importacao;Vinhos_de_Mesa
Países Baixos (Holanda);-;-;2001;Importacao;Vinhos_de_Mesa
Panamá;-;-;2001;Importacao;Vinhos_de_Mesa
Peru;-;-;2001;Importacao;Vinhos_de_Mesa
Porto Rico;-;-;2001;Importacao;Vinhos_de_Mesa
Portugal;5.225.372;13.988.909;2001;Importacao;Vinhos_de_Mesa
Reino Unido;-;-;2001;Importacao;Vinhos_de_Mesa
Republica Dominicana;-;-;2001;Importacao;Vinhos_de_Mesa
Romênia;-;-;2001;Importacao;Vinhos_de_Mesa
Rússia;-;-;2001;Importacao;Vinhos_de_Mesa
San Marino;-;-;2001;Importacao;Vinhos_de_Mesa
Sérvia;-;-;2001;Importacao;Vinhos_de_Mesa
Síria;-;-;2001;Importacao;Vinhos_de_Mesa
Suazilândia;-;-;2001;Importacao;Vinhos_de_Mesa
Suíça;-;-;2001;Importacao;Vinhos_de_Mesa
Tcheca, República;-;-;2001;Importacao;Vinhos_de_Mesa
Tunísia;-;-;2001;Importacao;Vinhos_de_Mesa
Turquia;-;-;2001;Importacao;Vinhos_de_Mesa
Ucrânia;-;-;2001;Importacao;Vinhos_de_Mesa
Uruguai;1.668.697;3.122.694;2001;Importacao;Vinhos_de_Mesa
Não consta na tabela;-;-;2001;Importacao;Vinhos_de_Mesa
Não declarados;-;-;2001;Importacao;Vinhos_de_Mesa
Outros;47.256;201.927;2001;Importacao;Vinhos_de_Mesa
Total;28.050.014;63.496.070;2001;Importacao;Vinhos_de_Mesa
Africa do Sul;-;-;2001;Importacao;Espumantes
Alemanha;6.516;17.537;2001;Importacao;Espumantes
Argentina;32.464;90.851;2001;Importacao;Espumantes
Austrália;-;-;2001;Importacao;Espumantes
Áustria;-;-;2001;Importacao;Espumantes
Bermudas;-;-;2001;Importacao;Espumantes
Bahamas;-;-;2001;Importacao;Espumantes
Bélgica;-;-;2001;Importacao;Espumantes
Brasil;-;-;2001;Importacao;Espumantes
Bulgária;-;-;2001;Importacao;Espumantes
Canada;-;-;2001;Importacao;Espumantes
Chile;15.695;44.425;2001;Importacao;Espumantes
Croácia;-;-;2001;Importacao;Espumantes
Cuba;-;-;2001;Importacao;Espumantes
Emirados Árabes Unidos;-;-;2001;Importacao;Espumantes
Eslovênia;-;-;2001;Importacao;Espumantes
Espanha;713.315;6.408.671;2001;Importacao;Espumantes
Estados Unidos;-;-;2001;Importacao;Espumantes
França;182.179;262.999;2001;Importacao;Espumantes
Geórgia;-;-;2001;Importacao;Espumantes
Granada;-;-;2001;Importacao;Espumantes
Grécia;-;-;2001;Importacao;Espumantes
Hong Kong;-;-;2001;Importacao;Espumantes
Hungria;-;-;2001;Importacao;Espumantes
Indonésia;-;-;2001;Importacao;Espumantes
Irlanda;-;-;2001;Importacao;Espumantes
Israel;450;1.510;2001;Importacao;Espumantes
Itália;1.009.289;2.476.201;2001;Importacao;Espumantes
Luxemburgo;-;-;2001;Importacao;Espumantes
México;-;-;2001;Importacao;Espumantes
Moldávia;-;-;2001;Importacao;Espumantes
Nova Zelândia;-;-;2001;Importacao;Espumantes
Países Baixos;-;-;2001;Importacao;Espumantes
Panamá;-;-;2001;Importacao;Espumantes
Peru;-;-;2001;Importacao;Espumantes
Portugal;20.653;44.980;2001;Importacao;Espumantes
Reino Unido;-;-;2001;Importacao;Espumantes
Romênia;-;-;2001;Importacao;Espumantes
Suíça;-;-;2001;Importacao;Espumantes
Tunísia;-;-;2001;Importacao;Espumantes
Ucrânia;-;-;2001;Importacao;Espumantes
Uruguai;9.417;35.558;2001;Importacao;Espumantes
Não consta na tabela;-;-;2001;Importacao;Espumantes
Não declarados;-;-;2001;Importacao;Espumantes
Outros;450;1.359;2001;Importacao;Espumantes
Total;1.990.428;9.384.091;2001;Importacao;Espumantes
Argélia;-;-;2001;Importacao;Uvas_Frescas
Argentina;1.228.557;1.004.140;2001;Importacao;Uvas_Frescas
Brasil;-;-;2001;Importacao;Uvas_Frescas
Chile;6.098.723;4.931.007;2001;Importacao;Uvas_Frescas
Colômbia;-;-;2001;Importacao;Uvas_Frescas
Egito;-;-;2001;Importacao;Uvas_Frescas
Espanha;81.774;80.414;2001;Importacao;Uvas_Frescas
Estados Unidos;47.841;64.445;2001;Importacao;Uvas_Frescas
Grécia;-;-;2001;Importacao;Uvas_Frescas
Itália;-;-;2001;Importacao;Uvas_Frescas
México;-;-;2001;Importacao;Uvas_Frescas
Peru;-;-;2001;Importacao;Uvas_Frescas
Paraguai;-;-;2001;Importacao;Uvas_Frescas
Portugal;-;-;2001;Importacao;Uvas_Frescas
Panamá;-;-;2001;Importacao;Uvas_Frescas
Reino Unido;-;-;2001;Importacao;Uvas_Frescas
Uruguai;-;-;2001;Importacao;Uvas_Frescas
Venezuela;-;-;2001;Importacao;Uvas_Frescas
Não consta na tabela;-;-;2001;Importacao;Uvas_Frescas
Outros;-;-;2001;Importacao;Uvas_Frescas
Total;7.456.895;6.080.006;2001;Importacao;Uvas_Frescas
Afeganistão;-;-;2001;Importacao;Uvas_passas
África do Sul;152.070;190.827;2001;Importacao;Uvas_passas
Alemanha, República Democrática;-;-;2001;Importacao;Uvas_passas
Arábia Saudita;-;-;2001;Importacao;Uvas_passas
Argentina;2.634.368;2.444.780;2001;Importacao;Uvas_passas
Austrália;-;-;2001;Importacao;Uvas_passas
Bélgica;102.625;55.359;2001;Importacao;Uvas_passas
Chile;3.223.998;3.319.107;2001;Importacao;Uvas_passas
China;-;-;2001;Importacao;Uvas_passas
China Continental;-;-;2001;Importacao;Uvas_passas
Cingapura;-;-;2001;Importacao;Uvas_passas
Costa Rica;-;-;2001;Importacao;Uvas_passas
Emirados;36.000;23.190;2001;Importacao;Uvas_passas
Espanha;-;-;2001;Importacao;Uvas_passas
Estados Unidos;487.549;773.763;2001;Importacao;Uvas_passas
França;-;-;2001;Importacao;Uvas_passas
Grécia;-;-;2001;Importacao;Uvas_passas
Guiana Britânica;-;-;2001;Importacao;Uvas_passas
Índia;-;-;2001;Importacao;Uvas_passas
Irã;1.353.836;780.010;2001;Importacao;Uvas_passas
Itália;-;-;2001;Importacao;Uvas_passas
Japão;-;-;2001;Importacao;Uvas_passas
México;-;-;2001;Importacao;Uvas_passas
Países Baixos;-;-;2001;Importacao;Uvas_passas
Paraguai;-;-;2001;Importacao;Uvas_passas
Peru;-;-;2001;Importacao;Uvas_passas
Portugal;-;-;2001;Importacao;Uvas_passas
Reino Unido;-;-;2001;Importacao;Uvas_passas
Suécia;-;-;2001;Importacao;Uvas_passas
Turquia;8.413.300;4.646.072;2001;Importacao;Uvas_passas
Uruguai;-;-;2001;Importacao;Uvas_passas
Uzbequistão;-;-;2001;Importacao;Uvas_passas
Venezuela;-;-;2001;Importacao;Uvas_passas
Não consta na tabela;-;-;2001;Importacao;Uvas_passas
Outros;3.967;4.363;2001;Importacao;Uvas_passas
Total;16.407.713;12.237.471;2001;Importacao;Uvas_passas
Africa do Sul;1.200;665;2001;Importacao;Suco_de_uva
Alemanha;-;-;2001;Importacao;Suco_de_uva
Argentina;1.379.960;869.223;2001;Importacao;Suco_de_uva
Austria;-;-;2001;Importacao;Suco_de_uva
Canadá;-;-;2001;Importacao;Suco_de_uva
Coreia do Sul, República;8.255;2.645;2001;Importacao;Suco_de_uva
Coreia do Norte, República;19.071;8.389;2001;Importacao;Suco_de_uva
Chile;1.391.570;1.502.228;2001;Importacao;Suco_de_uva
China;-;-;2001;Importacao;Suco_de_uva
Dinamarca;-;-;2001;Importacao;Suco_de_uva
Espanha;-;-;2001;Importacao;Suco_de_uva
Estados Unidos;6.089;11.831;2001;Importacao;Suco_de_uva
França;-;-;2001;Importacao;Suco_de_uva
Guiana;-;-;2001;Importacao;Suco_de_uva
Israel;1.170;2.192;2001;Importacao;Suco_de_uva
itália;-;-;2001;Importacao;Suco_de_uva
Japão;-;-;2001;Importacao;Suco_de_uva
Líbano;-;-;2001;Importacao;Suco_de_uva
México;-;-;2001;Importacao;Suco_de_uva
Países Baixos;-;-;2001;Importacao;Suco_de_uva
Panamá;-;-;2001;Importacao;Suco_de_uva
Peru;-;-;2001;Importacao;Suco_de_uva
Portugal;-;-;2001;Importacao;Suco_de_uva
Reino Unido;-;-;2001;Importacao;Suco_de_uva
Taiwan;-;-;2001;Importacao;Suco_de_uva
Turquia;-;-;2001;Importacao;Suco_de_uva
Uruguai;-;-;2001;Importacao;Suco_de_uva
Venezuela;-;-;2001;Importacao;Suco_de_uva
Outros;-;-;2001;Importacao;Suco_de_uva
Total;2.807.315;2.397.173;2001;Importacao;Suco_de_uva
Africa do Sul;32.194;106.317;2002;Importacao;Vinhos_de_Mesa
Alemanha;759.712;829.695;2002;Importacao;Vinhos_de_Mesa
Argélia;-;-;2002;Importacao;Vinhos_de_Mesa
Arábia Saudita;-;-;2002;Importacao;Vinhos_de_Mesa
Argentina;3.867.336;6.894.469;2002;Importacao;Vinhos_de_Mesa
Armênia;-;-;2002;Importacao;Vinhos_de_Mesa
Austrália;148.916;446.693;2002;Importacao;Vinhos_de_Mesa
Áustria;-;-;2002;Importacao;Vinhos_de_Mesa
Bermudas;-;-;2002;Importacao;Vinhos_de_Mesa
Bélgica;-;-;2002;Importacao;Vinhos_de_Mesa
Bolívia;-;-;2002;Importacao;Vinhos_de_Mesa
Bósnia-Herzegovina;-;-;2002;Importacao;Vinhos_de_Mesa
Brasil;-;-;2002;Importacao;Vinhos_de_Mesa
Bulgária;-;-;2002;Importacao;Vinhos_de_Mesa
Canada;-;-;2002;Importacao;Vinhos_de_Mesa
Chile;6.200.375;11.626.770;2002;Importacao;Vinhos_de_Mesa
China;-;-;2002;Importacao;Vinhos_de_Mesa
Coreia do Sul, República;-;-;2002;Importacao;Vinhos_de_Mesa
Croácia;-;-;2002;Importacao;Vinhos_de_Mesa
Cuba;-;-;2002;Importacao;Vinhos_de_Mesa
Emirados Árabes Unidos;-;-;2002;Importacao;Vinhos_de_Mesa
Eslovênia;-;-;2002;Importacao;Vinhos_de_Mesa
Eslováquia;-;-;2002;Importacao;Vinhos_de_Mesa
Espanha;435.422;1.503.384;2002;Importacao;Vinhos_de_Mesa
Estados Unidos;139.693;357.913;2002;Importacao;Vinhos_de_Mesa
França;2.355.088;6.060.888;2002;Importacao;Vinhos_de_Mesa
Geórgia;-;-;2002;Importacao;Vinhos_de_Mesa
Geórgia do Sul e Sandwich do Sul, Ilhas;-;-;2002;Importacao;Vinhos_de_Mesa
Grécia;-;-;2002;Importacao;Vinhos_de_Mesa
Hong Kong;-;-;2002;Importacao;Vinhos_de_Mesa
Hungria;-;-;2002;Importacao;Vinhos_de_Mesa
Indonésia;-;-;2002;Importacao;Vinhos_de_Mesa
Irlanda;-;-;2002;Importacao;Vinhos_de_Mesa
Israel;-;-;2002;Importacao;Vinhos_de_Mesa
Itália;5.878.763;11.408.242;2002;Importacao;Vinhos_de_Mesa
Japão;-;-;2002;Importacao;Vinhos_de_Mesa
Iugoslávia;-;-;2002;Importacao;Vinhos_de_Mesa
Líbano;-;-;2002;Importacao;Vinhos_de_Mesa
Luxemburgo;-;-;2002;Importacao;Vinhos_de_Mesa
Macedônia;-;-;2002;Importacao;Vinhos_de_Mesa
Marrocos;-;-;2002;Importacao;Vinhos_de_Mesa
México;-;-;2002;Importacao;Vinhos_de_Mesa
Moldávia;-;-;2002;Importacao;Vinhos_de_Mesa
Montenegro;-;-;2002;Importacao;Vinhos_de_Mesa
Noruega;-;-;2002;Importacao;Vinhos_de_Mesa
Nova Zelândia;-;-;2002;Importacao;Vinhos_de_Mesa
Países Baixos (Holanda);-;-;2002;Importacao;Vinhos_de_Mesa
Panamá;-;-;2002;Importacao;Vinhos_de_Mesa
Peru;-;-;2002;Importacao;Vinhos_de_Mesa
Porto Rico;-;-;2002;Importacao;Vinhos_de_Mesa
Portugal;3.047.860;8.596.328;2002;Importacao;Vinhos_de_Mesa
Reino Unido;-;-;2002;Importacao;Vinhos_de_Mesa
Republica Dominicana;-;-;2002;Importacao;Vinhos_de_Mesa
Romênia;-;-;2002;Importacao;Vinhos_de_Mesa
Rússia;-;-;2002;Importacao;Vinhos_de_Mesa
San Marino;-;-;2002;Importacao;Vinhos_de_Mesa
Sérvia;-;-;2002;Importacao;Vinhos_de_Mesa
Síria;-;-;2002;Importacao;Vinhos_de_Mesa
Suazilândia;-;-;2002;Importacao;Vinhos_de_Mesa
Suíça;-;-;2002;Importacao;Vinhos_de_Mesa
Tcheca, República;-;-;2002;Importacao;Vinhos_de_Mesa
Tunísia;-;-;2002;Importacao;Vinhos_de_Mesa
Turquia;-;-;2002;Importacao;Vinhos_de_Mesa
Ucrânia;-;-;2002;Importacao;Vinhos_de_Mesa
Uruguai;1.247.891;2.082.552;2002;Importacao;Vinhos_de_Mesa
Não consta na tabela;-;-;2002;Importacao;Vinhos_de_Mesa
Não declarados;-;-;2002;Importacao;Vinhos_de_Mesa
Outros;64.069;256.700;2002;Importacao;Vinhos_de_Mesa
Total;24.177.319;50.169.951;2002;Importacao;Vinhos_de_Mesa
Africa do Sul;-;-;2002;Importacao;Espumantes
Alemanha;7.034;19.584;2002;Importacao;Espumantes
Argentina;17.096;32.807;2002;Importacao;Espumantes
Austrália;1.136;7.702;2002;Importacao;Espumantes
Áustria;-;-;2002;Importacao;Espumantes
Bermudas;-;-;2002;Importacao;Espumantes
Bahamas;-;-;2002;Importacao;Espumantes
Bélgica;-;-;2002;Importacao;Espumantes
Brasil;-;-;2002;Importacao;Espumantes
Bulgária;-;-;2002;Importacao;Espumantes
Canada;-;-;2002;Importacao;Espumantes
Chile;6.300;20.323;2002;Importacao;Espumantes
Croácia;-;-;2002;Importacao;Espumantes
Cuba;-;-;2002;Importacao;Espumantes
Emirados Árabes Unidos;-;-;2002;Importacao;Espumantes
Eslovênia;-;-;2002;Importacao;Espumantes
Espanha;166.433;528.696;2002;Importacao;Espumantes
Estados Unidos;990;3.846;2002;Importacao;Espumantes
França;669.778;5.946.841;2002;Importacao;Espumantes
Geórgia;-;-;2002;Importacao;Espumantes
Granada;-;-;2002;Importacao;Espumantes
Grécia;-;-;2002;Importacao;Espumantes
Hong Kong;-;-;2002;Importacao;Espumantes
Hungria;675;1.837;2002;Importacao;Espumantes
Indonésia;-;-;2002;Importacao;Espumantes
Irlanda;-;-;2002;Importacao;Espumantes
Israel;1.152;3.853;2002;Importacao;Espumantes
Itália;1.484.899;3.020.296;2002;Importacao;Espumantes
Luxemburgo;-;-;2002;Importacao;Espumantes
México;-;-;2002;Importacao;Espumantes
Moldávia;-;-;2002;Importacao;Espumantes
Nova Zelândia;-;-;2002;Importacao;Espumantes
Países Baixos;-;-;2002;Importacao;Espumantes
Panamá;-;-;2002;Importacao;Espumantes
Peru;-;-;2002;Importacao;Espumantes
Portugal;14.033;52.317;2002;Importacao;Espumantes
Reino Unido;-;-;2002;Importacao;Espumantes
Romênia;-;-;2002;Importacao;Espumantes
Suíça;-;-;2002;Importacao;Espumantes
Tunísia;-;-;2002;Importacao;Espumantes
Ucrânia;-;-;2002;Importacao;Espumantes
Uruguai;887;4.090;2002;Importacao;Espumantes
Não consta na tabela;-;-;2002;Importacao;Espumantes
Não declarados;-;-;2002;Importacao;Espumantes
Outros;-;-;2002;Importacao;Espumantes
Total;2.370.413;9.642.192;2002;Importacao;Espumantes
Argélia;-;-;2002;Importacao;Uvas_Frescas
Argentina;4.140.804;2.003.875;2002;Importacao;Uvas_Frescas
Brasil;-;-;2002;Importacao;Uvas_Frescas
Chile;6.816.565;5.088.679;2002;Importacao;Uvas_Frescas
Colômbia;-;-;2002;Importacao;Uvas_Frescas
Egito;-;-;2002;Importacao;Uvas_Frescas
Espanha;32.664;35.942;2002;Importacao;Uvas_Frescas
Estados Unidos;13.416;24.833;2002;Importacao;Uvas_Frescas
Grécia;-;-;2002;Importacao;Uvas_Frescas
Itália;-;-;2002;Importacao;Uvas_Frescas
México;-;-;2002;Importacao;Uvas_Frescas
Peru;-;-;2002;Importacao;Uvas_Frescas
Paraguai;-;-;2002;Importacao;Uvas_Frescas
Portugal;-;-;2002;Importacao;Uvas_Frescas
Panamá;-;-;2002;Importacao;Uvas_Frescas
Reino Unido;-;-;2002;Importacao;Uvas_Frescas
Uruguai;-;-;2002;Importacao;Uvas_Frescas
Venezuela;-;-;2002;Importacao;Uvas_Frescas
Não consta na tabela;-;-;2002;Importacao;Uvas_Frescas
Outros;-;-;2002;Importacao;Uvas_Frescas
Total;11.003.449;7.153.329;2002;Importacao;Uvas_Frescas
Afeganistão;-;-;2002;Importacao;Uvas_passas
África do Sul;88.885;103.632;2002;Importacao;Uvas_passas
Alemanha, República Democrática;-;-;2002;Importacao;Uvas_passas
Arábia Saudita;-;-;2002;Importacao;Uvas_passas
Argentina;10.502.997;7.213.368;2002;Importacao;Uvas_passas
Austrália;-;-;2002;Importacao;Uvas_passas
Bélgica;20.750;17.563;2002;Importacao;Uvas_passas
Chile;1.108.017;1.020.342;2002;Importacao;Uvas_passas
China;-;-;2002;Importacao;Uvas_passas
China Continental;-;-;2002;Importacao;Uvas_passas
Cingapura;-;-;2002;Importacao;Uvas_passas
Costa Rica;-;-;2002;Importacao;Uvas_passas
Emirados;18.000;22.750;2002;Importacao;Uvas_passas
Espanha;-;-;2002;Importacao;Uvas_passas
Estados Unidos;427.744;557.678;2002;Importacao;Uvas_passas
França;-;-;2002;Importacao;Uvas_passas
Grécia;-;-;2002;Importacao;Uvas_passas
Guiana Britânica;-;-;2002;Importacao;Uvas_passas
Índia;-;-;2002;Importacao;Uvas_passas
Irã;528.875;368.147;2002;Importacao;Uvas_passas
Itália;-;-;2002;Importacao;Uvas_passas
Japão;-;-;2002;Importacao;Uvas_passas
México;-;-;2002;Importacao;Uvas_passas
Países Baixos;-;-;2002;Importacao;Uvas_passas
Paraguai;-;-;2002;Importacao;Uvas_passas
Peru;-;-;2002;Importacao;Uvas_passas
Portugal;-;-;2002;Importacao;Uvas_passas
Reino Unido;-;-;2002;Importacao;Uvas_passas
Suécia;-;-;2002;Importacao;Uvas_passas
Turquia;987.370;642.681;2002;Importacao;Uvas_passas
Uruguai;75.000;47.250;2002;Importacao;Uvas_passas
Uzbequistão;-;-;2002;Importacao;Uvas_passas
Venezuela;-;-;2002;Importacao;Uvas_passas
Não consta na tabela;-;-;2002;Importacao;Uvas_passas
Outros;-;-;2002;Importacao;Uvas_passas
Total;13.757.638;9.993.411;2002;Importacao;Uvas_passas
Africa do Sul;-;-;2002;Importacao;Suco_de_uva
Alemanha;-;-;2002;Importacao;Suco_de_uva
Argentina;-;-;2002;Importacao;Suco_de_uva
Austria;-;-;2002;Importacao;Suco_de_uva
Canadá;-;-;2002;Importacao;Suco_de_uva
Coreia do Sul, República;-;-;2002;Importacao;Suco_de_uva
Coreia do Norte, República;-;-;2002;Importacao;Suco_de_uva
Chile;27.000;28.350;2002;Importacao;Suco_de_uva
China;-;-;2002;Importacao;Suco_de_uva
Dinamarca;-;-;2002;Importacao;Suco_de_uva
Espanha;-;-;2002;Importacao;Suco_de_uva
Estados Unidos;-;-;2002;Importacao;Suco_de_uva
França;-;-;2002;Importacao;Suco_de_uva
Guiana;-;-;2002;Importacao;Suco_de_uva
Israel;-;-;2002;Importacao;Suco_de_uva
itália;-;-;2002;Importacao;Suco_de_uva
Japão;-;-;2002;Importacao;Suco_de_uva
Líbano;-;-;2002;Importacao;Suco_de_uva
México;-;-;2002;Importacao;Suco_de_uva
Países Baixos;-;-;2002;Importacao;Suco_de_uva
Panamá;-;-;2002;Importacao;Suco_de_uva
Peru;-;-;2002;Importacao;Suco_de_uva
Portugal;-;-;2002;Importacao;Suco_de_uva
Reino Unido;-;-;2002;Importacao;Suco_de_uva
Taiwan;-;-;2002;Importacao;Suco_de_uva
Turquia;-;-;2002;Importacao;Suco_de_uva
Uruguai;-;-;2002;Importacao;Suco_de_uva
Venezuela;-;-;2002;Importacao;Suco_de_uva
Outros;-;-;2002;Importacao;Suco_de_uva
Total;27.000;28.350;2002;Importacao;Suco_de_uva
Africa do Sul;157.239;305.701;2003;Importacao;Vinhos_de_Mesa
Alemanha;573.198;629.664;2003;Importacao;Vinhos_de_Mesa
Argélia;-;-;2003;Importacao;Vinhos_de_Mesa
Arábia Saudita;-;-;2003;Importacao;Vinhos_de_Mesa
Argentina;5.720.024;9.653.634;2003;Importacao;Vinhos_de_Mesa
Armênia;-;-;2003;Importacao;Vinhos_de_Mesa
Austrália;126.441;344.316;2003;Importacao;Vinhos_de_Mesa
Áustria;-;-;2003;Importacao;Vinhos_de_Mesa
Bermudas;-;-;2003;Importacao;Vinhos_de_Mesa
Bélgica;-;-;2003;Importacao;Vinhos_de_Mesa
Bolívia;-;-;2003;Importacao;Vinhos_de_Mesa
Bósnia-Herzegovina;-;-;2003;Importacao;Vinhos_de_Mesa
Brasil;-;-;2003;Importacao;Vinhos_de_Mesa
Bulgária;-;-;2003;Importacao;Vinhos_de_Mesa
Canada;-;-;2003;Importacao;Vinhos_de_Mesa
Chile;7.955.549;16.120.955;2003;Importacao;Vinhos_de_Mesa
China;-;-;2003;Importacao;Vinhos_de_Mesa
Coreia do Sul, República;-;-;2003;Importacao;Vinhos_de_Mesa
Croácia;-;-;2003;Importacao;Vinhos_de_Mesa
Cuba;-;-;2003;Importacao;Vinhos_de_Mesa
Emirados Árabes Unidos;-;-;2003;Importacao;Vinhos_de_Mesa
Eslovênia;-;-;2003;Importacao;Vinhos_de_Mesa
Eslováquia;-;-;2003;Importacao;Vinhos_de_Mesa
Espanha;410.133;1.721.562;2003;Importacao;Vinhos_de_Mesa
Estados Unidos;173.327;448.844;2003;Importacao;Vinhos_de_Mesa
França;1.958.362;6.093.629;2003;Importacao;Vinhos_de_Mesa
Geórgia;-;-;2003;Importacao;Vinhos_de_Mesa
Geórgia do Sul e Sandwich do Sul, Ilhas;-;-;2003;Importacao;Vinhos_de_Mesa
Grécia;-;-;2003;Importacao;Vinhos_de_Mesa
Hong Kong;-;-;2003;Importacao;Vinhos_de_Mesa
Hungria;13.391;39.649;2003;Importacao;Vinhos_de_Mesa
Indonésia;-;-;2003;Importacao;Vinhos_de_Mesa
Irlanda;-;-;2003;Importacao;Vinhos_de_Mesa
Israel;-;-;2003;Importacao;Vinhos_de_Mesa
Itália;5.237.027;10.545.425;2003;Importacao;Vinhos_de_Mesa
Japão;-;-;2003;Importacao;Vinhos_de_Mesa
Iugoslávia;-;-;2003;Importacao;Vinhos_de_Mesa
Líbano;1.116;8.013;2003;Importacao;Vinhos_de_Mesa
Luxemburgo;-;-;2003;Importacao;Vinhos_de_Mesa
Macedônia;-;-;2003;Importacao;Vinhos_de_Mesa
Marrocos;-;-;2003;Importacao;Vinhos_de_Mesa
México;-;-;2003;Importacao;Vinhos_de_Mesa
Moldávia;-;-;2003;Importacao;Vinhos_de_Mesa
Montenegro;-;-;2003;Importacao;Vinhos_de_Mesa
Noruega;-;-;2003;Importacao;Vinhos_de_Mesa
Nova Zelândia;21.139;153.081;2003;Importacao;Vinhos_de_Mesa
Países Baixos (Holanda);-;-;2003;Importacao;Vinhos_de_Mesa
Panamá;-;-;2003;Importacao;Vinhos_de_Mesa
Peru;-;-;2003;Importacao;Vinhos_de_Mesa
Porto Rico;-;-;2003;Importacao;Vinhos_de_Mesa
Portugal;3.344.190;9.649.346;2003;Importacao;Vinhos_de_Mesa
Reino Unido;-;-;2003;Importacao;Vinhos_de_Mesa
Republica Dominicana;-;-;2003;Importacao;Vinhos_de_Mesa
Romênia;-;-;2003;Importacao;Vinhos_de_Mesa
Rússia;-;-;2003;Importacao;Vinhos_de_Mesa
San Marino;-;-;2003;Importacao;Vinhos_de_Mesa
Sérvia;-;-;2003;Importacao;Vinhos_de_Mesa
Síria;-;-;2003;Importacao;Vinhos_de_Mesa
Suazilândia;-;-;2003;Importacao;Vinhos_de_Mesa
Suíça;1.900;3.522;2003;Importacao;Vinhos_de_Mesa
Tcheca, República;-;-;2003;Importacao;Vinhos_de_Mesa
Tunísia;-;-;2003;Importacao;Vinhos_de_Mesa
Turquia;-;-;2003;Importacao;Vinhos_de_Mesa
Ucrânia;-;-;2003;Importacao;Vinhos_de_Mesa
Uruguai;1.096.094;1.630.471;2003;Importacao;Vinhos_de_Mesa
Não consta na tabela;-;-;2003;Importacao;Vinhos_de_Mesa
Não declarados;-;-;2003;Importacao;Vinhos_de_Mesa
Outros;-;-;2003;Importacao;Vinhos_de_Mesa
Total;26.789.130;57.347.812;2003;Importacao;Vinhos_de_Mesa
Africa do Sul;5.546;6.475;2003;Importacao;Espumantes
Alemanha;3.114;8.638;2003;Importacao;Espumantes
Argentina;143.659;301.329;2003;Importacao;Espumantes
Austrália;-;-;2003;Importacao;Espumantes
Áustria;-;-;2003;Importacao;Espumantes
Bermudas;-;-;2003;Importacao;Espumantes
Bahamas;-;-;2003;Importacao;Espumantes
Bélgica;-;-;2003;Importacao;Espumantes
Brasil;-;-;2003;Importacao;Espumantes
Bulgária;-;-;2003;Importacao;Espumantes
Canada;-;-;2003;Importacao;Espumantes
Chile;16.200;39.459;2003;Importacao;Espumantes
Croácia;-;-;2003;Importacao;Espumantes
Cuba;-;-;2003;Importacao;Espumantes
Emirados Árabes Unidos;-;-;2003;Importacao;Espumantes
Eslovênia;-;-;2003;Importacao;Espumantes
Espanha;164.545;549.223;2003;Importacao;Espumantes
Estados Unidos;1.575;9.100;2003;Importacao;Espumantes
França;965.033;7.444.348;2003;Importacao;Espumantes
Geórgia;-;-;2003;Importacao;Espumantes
Granada;-;-;2003;Importacao;Espumantes
Grécia;-;-;2003;Importacao;Espumantes
Hong Kong;-;-;2003;Importacao;Espumantes
Hungria;387;1.165;2003;Importacao;Espumantes
Indonésia;-;-;2003;Importacao;Espumantes
